arquivo_ll,otimizacao,dec_bytes,arquivo_o
extr_raid5-log.h_log_write_stripe_run.ll,Os,140,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_raid5-log.h_log_write_stripe_run.ll/Os.o
extr_ti_sdhci.c_WR4.ll,Os,140,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ti_sdhci.c_WR4.ll/Os.o
extr_nvc0.c_nvc0_graph_ctxctl_debug.ll,Os,202,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nvc0.c_nvc0_graph_ctxctl_debug.ll/Os.o
extr_onenand_base.c_onenand_block_isbad.ll,Os,102,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_onenand_base.c_onenand_block_isbad.ll/Os.o
extr_prereleasestb_lib.h_stb__from_utf8.ll,Os,118,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prereleasestb_lib.h_stb__from_utf8.ll/Os.o
extr_raid5-log.h_log_write_stripe_run.ll,Oz,140,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_raid5-log.h_log_write_stripe_run.ll/Oz.o
extr_parser.c_cp_block_requires_copying.ll,Os,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_parser.c_cp_block_requires_copying.ll/Os.o
extr_onenand_base.c_onenand_block_isbad.ll,Oz,102,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_onenand_base.c_onenand_block_isbad.ll/Oz.o
extr_ti_sdhci.c_WR4.ll,Oz,140,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ti_sdhci.c_WR4.ll/Oz.o
extr_nvc0.c_nvc0_graph_ctxctl_debug.ll,Oz,202,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nvc0.c_nvc0_graph_ctxctl_debug.ll/Oz.o
extr_prereleasestb_lib.h_stb__from_utf8.ll,Oz,118,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prereleasestb_lib.h_stb__from_utf8.ll/Oz.o
extr_parser.c_cp_block_requires_copying.ll,Oz,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_parser.c_cp_block_requires_copying.ll/Oz.o
extr_flexcop-i2c.c_flexcop_i2c_func.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-i2c.c_flexcop_i2c_func.ll/O1.o
extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll,O1,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/O1.o
extr_evp_lib.c_EVP_MD_meth_set_result_size.ll,O1,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/O1.o
extr_nitrox_reqmgr.c_softreq_destroy.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nitrox_reqmgr.c_softreq_destroy.ll/O1.o
extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll,O1,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll/O1.o
extr_flexcop-i2c.c_flexcop_i2c_func.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-i2c.c_flexcop_i2c_func.ll/O2.o
extr_echoaudio.h_px_digital_in.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_echoaudio.h_px_digital_in.ll/O1.o
extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll,O2,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/O2.o
extr_evp_lib.c_EVP_MD_meth_set_result_size.ll,O2,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/O2.o
extr_nitrox_reqmgr.c_softreq_destroy.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nitrox_reqmgr.c_softreq_destroy.ll/O2.o
extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll,O2,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll/O2.o
extr_flexcop-i2c.c_flexcop_i2c_func.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-i2c.c_flexcop_i2c_func.ll/O3.o
extr_echoaudio.h_px_digital_in.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_echoaudio.h_px_digital_in.ll/O2.o
extr_evp_lib.c_EVP_MD_meth_set_result_size.ll,O3,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/O3.o
extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll,O3,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/O3.o
extr_nitrox_reqmgr.c_softreq_destroy.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nitrox_reqmgr.c_softreq_destroy.ll/O3.o
extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll,O3,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll/O3.o
extr_flexcop-i2c.c_flexcop_i2c_func.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-i2c.c_flexcop_i2c_func.ll/Os.o
extr_echoaudio.h_px_digital_in.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_echoaudio.h_px_digital_in.ll/O3.o
extr_evp_lib.c_EVP_MD_meth_set_result_size.ll,Os,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/Os.o
extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll,Os,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/Os.o
extr_nitrox_reqmgr.c_softreq_destroy.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nitrox_reqmgr.c_softreq_destroy.ll/Os.o
extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll,Os,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll/Os.o
extr_flexcop-i2c.c_flexcop_i2c_func.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-i2c.c_flexcop_i2c_func.ll/Oz.o
extr_echoaudio.h_px_digital_in.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_echoaudio.h_px_digital_in.ll/Os.o
extr_evp_lib.c_EVP_MD_meth_set_result_size.ll,Oz,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/Oz.o
extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll,Oz,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/Oz.o
extr_nitrox_reqmgr.c_softreq_destroy.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nitrox_reqmgr.c_softreq_destroy.ll/Oz.o
extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll,Oz,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sumo_dpm.c_sumo_set_forced_mode_disabled.ll/Oz.o
extr_mv88x201x.c_led_init.ll,O1,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv88x201x.c_led_init.ll/O1.o
extr_echoaudio.h_px_digital_in.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_echoaudio.h_px_digital_in.ll/Oz.o
extr_r8192U_core.c___addsf3.ll,O1,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_r8192U_core.c___addsf3.ll/O1.o
extr_....utilhist.h_perf_hpp__should_skip.ll,O1,196,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_....utilhist.h_perf_hpp__should_skip.ll/O1.o
extr_btmutex.c_sqlite3BtreeEnterAll.ll,O1,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_btmutex.c_sqlite3BtreeEnterAll.ll/O1.o
extr_nstime.c_nstime_sec.ll,O1,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nstime.c_nstime_sec.ll/O1.o
extr_mv88x201x.c_led_init.ll,O2,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv88x201x.c_led_init.ll/O2.o
extr_ps2_gfx.c_refreshScreen.ll,O1,122,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ps2_gfx.c_refreshScreen.ll/O1.o
extr_r8192U_core.c___addsf3.ll,O2,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_r8192U_core.c___addsf3.ll/O2.o
extr_....utilhist.h_perf_hpp__should_skip.ll,O2,196,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_....utilhist.h_perf_hpp__should_skip.ll/O2.o
extr_nstime.c_nstime_sec.ll,O2,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nstime.c_nstime_sec.ll/O2.o
extr_btmutex.c_sqlite3BtreeEnterAll.ll,O2,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_btmutex.c_sqlite3BtreeEnterAll.ll/O2.o
extr_mv88x201x.c_led_init.ll,O3,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv88x201x.c_led_init.ll/O3.o
extr_ps2_gfx.c_refreshScreen.ll,O2,122,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ps2_gfx.c_refreshScreen.ll/O2.o
extr_r8192U_core.c___addsf3.ll,O3,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_r8192U_core.c___addsf3.ll/O3.o
extr_....utilhist.h_perf_hpp__should_skip.ll,O3,196,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_....utilhist.h_perf_hpp__should_skip.ll/O3.o
extr_nstime.c_nstime_sec.ll,O3,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nstime.c_nstime_sec.ll/O3.o
extr_btmutex.c_sqlite3BtreeEnterAll.ll,O3,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_btmutex.c_sqlite3BtreeEnterAll.ll/O3.o
extr_mv88x201x.c_led_init.ll,Os,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv88x201x.c_led_init.ll/Os.o
extr_ps2_gfx.c_refreshScreen.ll,O3,122,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ps2_gfx.c_refreshScreen.ll/O3.o
extr_r8192U_core.c___addsf3.ll,Os,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_r8192U_core.c___addsf3.ll/Os.o
extr_nstime.c_nstime_sec.ll,Os,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nstime.c_nstime_sec.ll/Os.o
extr_btmutex.c_sqlite3BtreeEnterAll.ll,Os,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_btmutex.c_sqlite3BtreeEnterAll.ll/Os.o
extr_....utilhist.h_perf_hpp__should_skip.ll,Os,196,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_....utilhist.h_perf_hpp__should_skip.ll/Os.o
extr_mv88x201x.c_led_init.ll,Oz,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv88x201x.c_led_init.ll/Oz.o
extr_ps2_gfx.c_refreshScreen.ll,Os,122,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ps2_gfx.c_refreshScreen.ll/Os.o
extr_r8192U_core.c___addsf3.ll,Oz,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_r8192U_core.c___addsf3.ll/Oz.o
extr_....utilhist.h_perf_hpp__should_skip.ll,Oz,196,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_....utilhist.h_perf_hpp__should_skip.ll/Oz.o
extr_btmutex.c_sqlite3BtreeEnterAll.ll,Oz,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_btmutex.c_sqlite3BtreeEnterAll.ll/Oz.o
extr_nstime.c_nstime_sec.ll,Oz,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_nstime.c_nstime_sec.ll/Oz.o
extr_cputest.c_cputest_force_flags.ll,O1,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cputest.c_cputest_force_flags.ll/O1.o
extr_ps2_gfx.c_refreshScreen.ll,Oz,122,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ps2_gfx.c_refreshScreen.ll/Oz.o
extr_ssi.c_rsnd_ssi_prepare.ll,O1,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ssi.c_rsnd_ssi_prepare.ll/O1.o
extr_falcon_boards.c_ef4_check_lm87.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_falcon_boards.c_ef4_check_lm87.ll/O1.o
extr_idmouse.c_idmouse_suspend.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_idmouse.c_idmouse_suspend.ll/O1.o
extr_LzFind.c_MatchFinder_GetSubValue.ll,O1,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_LzFind.c_MatchFinder_GetSubValue.ll/O1.o
extr_cputest.c_cputest_force_flags.ll,O2,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cputest.c_cputest_force_flags.ll/O2.o
extr_tg3.c_tg3_txcpu_pause.ll,O1,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tg3.c_tg3_txcpu_pause.ll/O1.o
extr_ssi.c_rsnd_ssi_prepare.ll,O2,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ssi.c_rsnd_ssi_prepare.ll/O2.o
extr_idmouse.c_idmouse_suspend.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_idmouse.c_idmouse_suspend.ll/O2.o
extr_falcon_boards.c_ef4_check_lm87.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_falcon_boards.c_ef4_check_lm87.ll/O2.o
extr_LzFind.c_MatchFinder_GetSubValue.ll,O2,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_LzFind.c_MatchFinder_GetSubValue.ll/O2.o
extr_cputest.c_cputest_force_flags.ll,O3,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cputest.c_cputest_force_flags.ll/O3.o
extr_tg3.c_tg3_txcpu_pause.ll,O2,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tg3.c_tg3_txcpu_pause.ll/O2.o
extr_ssi.c_rsnd_ssi_prepare.ll,O3,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ssi.c_rsnd_ssi_prepare.ll/O3.o
extr_falcon_boards.c_ef4_check_lm87.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_falcon_boards.c_ef4_check_lm87.ll/O3.o
extr_idmouse.c_idmouse_suspend.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_idmouse.c_idmouse_suspend.ll/O3.o
extr_LzFind.c_MatchFinder_GetSubValue.ll,O3,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_LzFind.c_MatchFinder_GetSubValue.ll/O3.o
extr_cputest.c_cputest_force_flags.ll,Os,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cputest.c_cputest_force_flags.ll/Os.o
extr_tg3.c_tg3_txcpu_pause.ll,O3,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tg3.c_tg3_txcpu_pause.ll/O3.o
extr_ssi.c_rsnd_ssi_prepare.ll,Os,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ssi.c_rsnd_ssi_prepare.ll/Os.o
extr_idmouse.c_idmouse_suspend.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_idmouse.c_idmouse_suspend.ll/Os.o
extr_falcon_boards.c_ef4_check_lm87.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_falcon_boards.c_ef4_check_lm87.ll/Os.o
extr_LzFind.c_MatchFinder_GetSubValue.ll,Os,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_LzFind.c_MatchFinder_GetSubValue.ll/Os.o
extr_cputest.c_cputest_force_flags.ll,Oz,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cputest.c_cputest_force_flags.ll/Oz.o
extr_tg3.c_tg3_txcpu_pause.ll,Os,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tg3.c_tg3_txcpu_pause.ll/Os.o
extr_ssi.c_rsnd_ssi_prepare.ll,Oz,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ssi.c_rsnd_ssi_prepare.ll/Oz.o
extr_idmouse.c_idmouse_suspend.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_idmouse.c_idmouse_suspend.ll/Oz.o
extr_falcon_boards.c_ef4_check_lm87.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_falcon_boards.c_ef4_check_lm87.ll/Oz.o
extr_LzFind.c_MatchFinder_GetSubValue.ll,Oz,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_LzFind.c_MatchFinder_GetSubValue.ll/Oz.o
extr_spa_misc.c_spa_deadman_synctime.ll,O1,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spa_misc.c_spa_deadman_synctime.ll/O1.o
extr_tg3.c_tg3_txcpu_pause.ll,Oz,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tg3.c_tg3_txcpu_pause.ll/Oz.o
extr_fbmon.c_fb_get_mode.ll,O1,68,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fbmon.c_fb_get_mode.ll/O1.o
extr_pg_regress.c_drop_database_if_exists.ll,O1,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pg_regress.c_drop_database_if_exists.ll/O1.o
extr_x11_main.c_fillrect.ll,O1,252,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_x11_main.c_fillrect.ll/O1.o
extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll,O1,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll/O1.o
extr_spa_misc.c_spa_deadman_synctime.ll,O2,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spa_misc.c_spa_deadman_synctime.ll/O2.o
extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll,O1,210,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll/O1.o
extr_pg_regress.c_drop_database_if_exists.ll,O2,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pg_regress.c_drop_database_if_exists.ll/O2.o
extr_fbmon.c_fb_get_mode.ll,O2,68,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fbmon.c_fb_get_mode.ll/O2.o
extr_x11_main.c_fillrect.ll,O2,252,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_x11_main.c_fillrect.ll/O2.o
extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll,O2,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll/O2.o
extr_spa_misc.c_spa_deadman_synctime.ll,O3,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spa_misc.c_spa_deadman_synctime.ll/O3.o
extr_pg_regress.c_drop_database_if_exists.ll,O3,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pg_regress.c_drop_database_if_exists.ll/O3.o
extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll,O2,210,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll/O2.o
extr_fbmon.c_fb_get_mode.ll,O3,68,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fbmon.c_fb_get_mode.ll/O3.o
extr_x11_main.c_fillrect.ll,O3,252,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_x11_main.c_fillrect.ll/O3.o
extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll,O3,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll/O3.o
extr_spa_misc.c_spa_deadman_synctime.ll,Os,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spa_misc.c_spa_deadman_synctime.ll/Os.o
extr_pg_regress.c_drop_database_if_exists.ll,Os,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pg_regress.c_drop_database_if_exists.ll/Os.o
extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll,O3,210,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll/O3.o
extr_fbmon.c_fb_get_mode.ll,Os,68,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fbmon.c_fb_get_mode.ll/Os.o
extr_x11_main.c_fillrect.ll,Os,252,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_x11_main.c_fillrect.ll/Os.o
extr_spa_misc.c_spa_deadman_synctime.ll,Oz,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spa_misc.c_spa_deadman_synctime.ll/Oz.o
extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll,Os,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll/Os.o
extr_pg_regress.c_drop_database_if_exists.ll,Oz,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pg_regress.c_drop_database_if_exists.ll/Oz.o
extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll,Os,210,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rv6xx_dpm.c_rv6xx_enable_engine_spread_spectrum.ll/Os.o
